ConsumerID,Frequency,Recency,Money
7895,18,10,12307
163555,1,100,34
94799,3,38,357
31945,15,115,4192
162719,11,81,2231
140292,1,238,598
183326,1,64,209
164342,3,8,952
173047,1,164,119
42273,1,321,396
129964,1,370,1188
139456,1,231,68
119685,1,357,34
81331,11,13,5775
182808,1,50,119
151338,4,20,3867
195543,1,50,837
102556,13,139,2043
113133,8,72,6739
138769,2,340,996
126034,1,318,34
100398,5,130,2029
172729,2,149,218
159994,4,97,136
186887,1,155,418
164073,2,134,1494
130113,8,170,10760
56359,7,185,2988
94564,4,271,2550
109054,1,355,99
121789,1,373,209
4019,2,98,1564
169171,2,33,905
38194,2,106,3288
171876,3,31,1106
145908,4,19,3455
194690,3,10,3502
15380,1,257,498
143535,1,215,747
175669,1,98,99
152191,1,209,498
120936,1,63,99
200973,1,51,777
128928,2,312,2790
154896,2,204,238
118231,1,319,209
86761,2,303,1395
186366,2,125,204
79791,4,10,7140
206240,2,72,598
149297,5,10,5817
127906,4,58,495
140641,2,141,4215
110926,6,318,1794
67056,2,223,498
123661,2,243,1245
41752,1,269,1245
92692,1,302,249
161866,1,308,249
132317,1,256,68
161348,8,5,11329
170004,4,10,4395
48722,14,2,2475
184611,1,82,1494
196894,2,11,1275
195308,1,48,1494
185533,1,78,418
158643,1,68,249
144368,1,290,68
110408,2,282,2770
119064,3,344,532
133671,4,201,1494
141663,4,174,996
153024,1,146,418
188238,3,17,2540
40066,7,303,1571
74026,2,96,2122
167631,2,40,777
23086,2,271,2739
11135,4,182,7320
159161,7,1,1853
138434,5,34,408
189878,1,41,119
151169,2,305,272
125201,4,163,1672
112466,2,348,1674
152924,1,262,34
80996,1,324,209
77919,3,199,837
165659,4,231,396
157003,1,240,68
146426,2,13,877
165759,2,47,4890
166964,3,47,2990
607,9,109,7835
158308,7,91,823
123143,2,180,2490
81849,1,144,736
131799,1,344,498
125301,5,255,1494
142496,1,329,209
133840,1,346,34
157103,1,309,99
135729,4,147,4395
70468,3,39,1842
111261,4,246,1090
79124,4,194,5501
156954,4,224,2392
122994,1,343,119
148298,1,345,209
83203,8,135,1992
127073,1,176,996
191750,1,82,249
156436,5,6,2493
191650,3,11,1199
17252,5,117,4980
190445,2,11,797
121271,2,313,2988
155231,1,136,279
146575,1,286,34
49761,2,134,498
171043,1,130,996
199101,1,134,119
137601,4,1,2475
152506,3,53,1533
89,3,131,9408
82582,8,61,4044
165241,2,17,4092
190296,3,2,418
124866,4,13,2901
95317,9,142,2739
146257,2,102,714
133522,2,139,598
133771,1,322,99
156585,1,241,99
186987,2,18,170
172380,3,73,1196
183157,1,55,837
195643,14,55,4450
64666,5,113,575
128424,2,44,2670
159894,1,147,34
144703,1,175,99
137080,1,351,209
174501,1,177,109
140910,1,300,249
149566,1,294,209
125719,1,327,1714
151238,1,232,119
105845,16,16,18058
72303,9,125,3335
1961,1,43,198
167113,1,114,68
131899,2,288,3348
141145,1,294,133
123243,1,132,109
135394,1,166,119
154378,1,185,109
185115,2,45,837
187820,2,11,2559
185029,1,77,119
117896,4,261,2682
141159,1,294,34
126552,1,363,249
63833,1,353,249
193685,1,152,249
170422,1,130,747
161766,1,155,119
139187,4,36,306
100229,31,4,4738
51198,12,54,1982
126452,4,181,3219
77166,1,190,209
207694,1,170,109
151673,2,234,598
154006,10,52,2224
187966,2,46,897
113548,4,1,1941
176559,1,110,249
193539,1,53,857
119121,6,130,7071
170986,1,124,279
130528,1,318,136
147508,1,250,218
96568,1,181,249
159579,1,230,209
102141,1,202,558
164488,2,139,418
190860,1,45,777
122061,3,42,5721
189981,1,41,777
156021,5,175,7652
139041,1,218,204
7849,1,299,2574
168046,1,186,594
134086,2,197,882
151066,2,265,996
173880,1,195,2112
83146,2,174,1245
117106,1,132,249
192921,5,15,7881
199991,1,49,1892
198494,1,52,249
183011,1,66,153
132071,4,271,1794
6452,1,237,4482
149051,2,211,3237
78709,1,358,198
154624,2,95,388
137644,1,254,249
166031,1,163,249
127634,5,84,1587
1397,3,2,5638
166549,5,54,2100
197976,1,52,209
71739,3,287,2790
144614,4,162,1502
132589,1,258,99
149569,1,294,119
110654,3,179,795
93674,1,318,2490
183529,1,55,498
83764,5,203,4204
18377,1,351,0
122679,2,298,1089
178056,1,98,34
12904,1,35,3368
144096,1,154,498
155503,4,128,5620
112051,4,315,1992
38297,6,118,1239
103638,8,102,2490
157418,8,151,2212
134604,1,314,209
146011,1,244,1494
191378,1,95,249
177956,1,109,109
102659,7,63,1188
202885,1,43,418
168925,1,56,797
113030,1,335,3379
112151,11,182,9891
138162,1,214,408
146990,3,174,627
143996,1,174,1992
125573,3,142,6712
178935,2,42,2272
167528,1,62,418
158036,4,15,7251
179353,2,70,594
124076,4,231,701
201906,1,143,209
167946,1,134,119
133986,1,315,209
46246,2,316,297
36754,2,240,198
135483,1,329,119
133568,5,195,614
203403,1,182,747
136001,6,133,3275
145493,2,11,3158
179453,1,40,897
169961,3,67,693
189363,1,41,797
102041,2,153,3486
123558,1,356,249
148026,1,281,279
167428,2,101,558
101623,1,201,209
67663,5,291,1494
58171,8,130,3984
157518,1,144,297
92131,6,208,614
14301,2,323,1245
48261,2,347,1117
162573,4,12,3984
173980,1,87,102
172901,1,129,1495
144514,5,31,3825
185387,1,53,795
150087,1,355,1494
133107,1,304,1456
77673,2,238,996
161494,1,309,492
145593,2,212,238
190960,2,197,597
108075,7,26,5411
125055,2,263,238
163509,2,85,102
146529,1,366,1674
165513,3,191,1135
182493,1,73,279
72775,2,359,1045
86140,1,319,249
160558,1,236,109
143578,1,214,109
164388,1,192,209
186323,1,156,279
139559,9,24,2583
172022,5,24,385
93774,2,359,3906
104102,2,14,308
128152,1,174,1992
122579,1,345,1116
111172,1,273,209
163452,1,92,109
158543,2,215,68
155042,2,136,418
166449,2,85,498
137544,1,144,996
188484,3,14,5013
84182,1,175,3586
127216,2,172,358
154106,2,224,795
132171,1,366,249
149151,1,341,1494
159479,2,226,348
171086,1,130,357
193021,1,125,299
119539,6,49,5460
204528,1,40,857
117624,2,114,4242
176977,2,45,901
40212,1,101,299
130110,15,2,6392
98729,3,18,635
11825,6,11,6569
129031,1,370,1245
138523,1,230,594
130946,1,343,34
127116,1,176,836
207379,1,119,102
151945,1,103,594
185444,2,89,2988
138623,12,37,5976
99665,3,323,102
116688,2,348,558
139459,2,165,996
77730,10,30,6387
129131,1,372,297
117524,7,261,2290
130010,3,336,597
194936,1,143,119
141474,15,85,12261
186423,2,77,498
152881,1,146,2884
195915,1,43,857
74633,11,7,6958
194000,1,50,777
184508,1,57,74
142553,1,328,209
152045,1,103,279
118503,1,363,209
150966,1,233,209
194836,1,184,209
193900,1,50,837
131046,8,85,4442
63126,2,14,3236
87176,4,1,4525
196851,2,27,1674
167156,2,25,1743
158500,4,26,2739
61434,5,42,3486
183970,2,29,654
131607,17,40,9086
175646,1,99,119
150176,1,235,119
106137,2,38,498
122951,1,362,996
166990,5,4,1143
63521,7,120,792
141686,1,365,119
192626,1,77,598
185321,2,26,1692
138746,14,13,5887
125891,2,70,777
159851,3,10,3822
104786,5,10,6953
134381,6,202,1951
96130,4,259,1305
159353,2,130,3533
151361,2,179,68
113276,1,153,249
51404,20,10,16067
194498,4,91,838
25436,2,56,498
464,2,13,5976
132981,2,213,136
146383,7,20,2739
143558,1,215,238
156628,1,268,1614
177518,1,173,249
186174,1,151,249
82041,1,217,249
108009,2,193,5500
203154,2,168,5022
121079,5,197,5980
112423,1,360,418
152214,1,238,249
169881,2,19,528
106658,3,117,204
161225,8,200,1338
149323,1,337,279
128716,3,298,452
55669,1,289,99
140618,1,301,198
102748,2,165,136
135921,2,191,447
188212,1,49,1428
179556,2,10,1644
39874,15,148,17822
180558,1,87,102
144511,9,40,5229
83913,5,71,6677
127365,5,234,4186
58443,3,186,4233
101895,1,352,209
161325,1,228,498
14404,1,187,2988
155088,1,148,299
171753,1,112,1794
146449,17,42,10217
125842,11,49,24380
125676,10,52,7968
180409,1,40,598
198391,2,28,777
154939,1,211,209
120979,1,175,797
137793,1,257,558
169128,1,85,279
33239,6,223,944
146283,1,213,209
100372,1,202,119
82539,12,13,8964
189586,1,41,209
159951,1,68,34
146549,5,15,2450
169028,1,55,897
165118,3,143,3568
133983,3,281,1674
22711,33,4,23732
123804,18,0,5656
187863,2,45,2093
103246,2,107,1603
156977,6,63,1494
179207,1,40,1973
190986,1,134,870
158600,1,69,109
56671,1,268,279
135755,3,314,1180
115148,7,173,1841
148321,5,194,2729
167256,1,208,249
104720,10,97,2299
174893,1,44,777
185221,1,77,204
123704,6,110,6072
149423,1,334,119
149174,1,341,3348
184972,1,79,99
140518,2,170,418
210442,1,195,1095
191458,1,134,119
193628,1,93,299
174644,1,114,249
165988,1,158,119
112274,3,74,8142
105788,1,129,2511
192360,2,50,877
12681,5,42,1494
190688,2,5,906
97581,4,253,9523
131258,2,283,627
201016,3,44,1475
158849,5,183,953
133379,1,323,249
107411,1,202,299
167505,1,113,119
200163,3,5,653
119911,8,51,2490
189835,1,42,797
178686,1,72,119
151046,2,155,1525
164116,1,244,119
138895,2,342,528
159702,2,254,498
159453,1,208,209
170030,1,149,99
195749,1,183,34
147551,1,131,119
141786,3,72,7100
70239,2,317,396
61583,4,306,4879
162393,3,121,340
143409,1,254,2862
110900,2,346,418
92469,4,132,866
131507,1,314,1494
133130,1,349,209
63206,2,208,747
162742,6,45,693
197123,3,5,1404
154086,4,28,996
128616,2,325,831
118288,5,178,2739
66346,1,312,109
153837,1,244,1494
162493,3,196,747
109383,1,191,498
162642,3,90,2488
172921,1,55,777
145281,2,173,2392
126844,1,175,3834
164265,1,194,2232
153937,2,215,576
32071,4,164,1188
118188,2,237,1159
128467,1,327,1794
143658,1,249,243
152314,1,211,598
195600,1,133,1475
176516,8,9,442
173021,6,64,1254
116416,1,132,2392
95609,18,10,4436
204156,1,40,797
195500,1,50,897
164614,1,168,693
195251,1,51,857
138646,2,263,2988
107511,3,287,2673
183349,1,63,34
126744,1,226,1494
164365,1,192,996
185072,1,54,777
19920,3,22,1144
195351,1,48,1793
193728,4,35,733
106037,2,149,3735
117939,6,92,1743
88676,3,318,891
76774,4,244,996
143907,1,174,1992
154186,1,229,249
164514,1,191,99
174375,1,104,299
107242,1,165,249
194982,1,179,209
184654,1,107,209
183867,1,57,498
116734,5,45,2205
96127,3,326,347
108029,1,362,299
8436,3,147,2739
144176,1,103,34
188381,1,47,249
179725,1,89,1794
135686,7,116,3783
162911,1,194,2620
171235,1,72,209
154421,2,197,598
118872,2,243,136
145765,1,237,68
110216,1,248,249
154255,1,227,209
187528,2,52,837
102413,3,116,503
162058,3,75,6743
128049,4,13,5440
31032,8,135,1683
119393,2,216,3984
68453,2,359,153
47846,1,316,249
145244,1,261,209
111069,1,215,109
170714,1,262,119
127883,1,140,1992
207233,2,94,1188
160707,1,68,1674
156293,4,69,446
190253,1,42,198
61314,13,11,7938
133648,10,60,1919
44334,2,315,2988
150628,4,230,1672
120246,1,315,585
142304,1,224,1584
152383,1,210,34
92051,19,55,17807
177000,3,3,717
201849,1,133,996
146618,3,158,1584
112941,1,315,598
121597,2,261,102
126011,1,318,299
172586,1,129,3048
192291,2,7,2988
167823,2,48,905
97816,7,109,1011
123286,20,125,6255
157246,11,100,3349
193293,1,174,3288
159333,1,239,209
115881,4,27,3486
123120,4,253,1309
148590,1,340,119
131776,6,230,2433
167325,1,236,299
114630,1,321,99
175128,1,44,717
43936,24,223,9955
115981,12,7,3176
82021,1,317,1377
131676,5,173,10680
157146,1,311,209
38569,2,330,495
191942,1,93,119
159118,5,103,4617
165951,6,46,1970
169197,1,56,209
181763,5,13,1677
190419,1,41,837
177853,1,58,897
56402,8,219,1877
121248,2,257,418
133814,1,322,249
147216,2,227,508
125158,2,195,1344
126409,1,125,209
147116,2,118,498
91885,15,8,5997
198560,1,51,873
188281,1,48,897
37318,5,11,990
45974,4,97,396
104451,2,277,3602
167674,1,61,209
133714,2,313,1245
125058,4,193,3546
159018,1,246,418
127783,1,132,837
197956,1,52,777
161909,3,114,204
178723,1,112,1794
136439,4,123,1245
136688,6,2,3283
170814,1,73,119
153253,1,146,249
110720,6,23,9168
66930,5,182,9404
162158,1,150,109
58274,1,194,1992
172486,1,89,99
197707,1,45,119
74318,19,19,21821
135586,6,110,6526
144242,1,103,249
101411,2,337,5778
110116,2,185,1443
99788,9,120,3534
154521,2,133,396
118772,2,288,238
145865,1,287,897
126160,5,249,5301
177100,3,110,747
87537,31,89,8777
172437,1,89,558
182765,1,44,797
195835,1,47,598
185756,2,74,1044
134816,4,282,9599
163781,5,94,2481
146718,1,223,458
151879,1,256,99
191421,1,134,396
176851,1,131,2988
105453,39,74,42422
193144,2,130,1992
184488,3,44,1821
146114,6,75,1973
205095,1,43,797
212128,9,26,1907
156393,1,145,68
165049,1,241,279
166721,1,117,34
194767,1,142,119
74567,1,316,249
109867,9,175,4233
95174,2,314,792
114109,2,89,408
118523,2,330,498
38320,3,244,996
192795,6,75,3488
130774,7,1,6881
174060,3,29,142
175477,3,9,594
98065,4,257,5472
149758,4,194,2538
27892,1,191,249
184388,2,51,498
166821,1,116,209
124288,1,356,198
105304,6,135,727
150007,4,197,2830
141102,1,300,249
141351,1,292,209
193044,1,180,34
173960,1,87,1494
192895,1,53,857
177249,1,173,2988
98165,1,372,119
130674,1,370,249
141451,2,301,418
151779,2,205,996
156642,1,338,119
115483,2,146,68
208086,1,169,209
63890,11,16,2051
130823,3,79,2721
160286,8,2,4447
43332,13,78,2130
182516,1,73,249
139479,1,230,1245
120744,4,221,204
120495,1,214,528
24099,1,323,99
151630,6,180,1494
172188,1,191,218
151381,1,64,209
161809,1,99,249
194441,2,106,170
118062,4,335,1305
118898,1,314,1395
141325,1,293,249
161932,2,156,396
152440,1,144,996
142161,1,253,299
134524,3,17,7629
94066,8,94,8031
199622,1,93,209
113299,4,33,2271
11656,4,189,5478
147259,6,193,1188
96319,2,230,351
176808,1,110,99
138603,1,286,119
100564,1,165,238
106801,2,120,153
20312,1,178,1146
35987,4,49,7429
88968,6,6,6972
184159,2,12,2739
175503,5,29,4494
180366,1,40,528
135045,1,367,1188
154398,1,228,249
146406,1,213,34
97624,1,277,209
120438,2,300,374
29489,2,144,5740
177876,1,106,299
61291,3,271,1742
143701,1,131,109
166280,1,67,249
100349,9,7,3486
66389,13,8,7641
128075,5,26,1893
174936,1,44,797
171945,1,89,99
179015,1,97,279
180601,1,129,996
57733,5,175,5775
123996,3,262,996
115340,2,333,498
15449,1,294,68
190611,1,43,1196
164926,2,32,2739
103289,4,74,1194
154229,1,227,1016
181906,1,178,218
130966,1,339,299
121056,3,314,627
122310,3,317,1188
50763,1,211,99
145573,1,102,299
182473,1,74,1428
178394,3,17,1446
190376,1,41,827
94733,2,177,7470
146924,1,211,119
157169,3,220,337
191129,1,131,209
112964,11,132,7772
133691,1,301,119
125699,3,263,837
164408,1,193,238
177143,2,147,495
103389,1,203,99
134006,2,10,4842
48387,15,60,5397
56379,9,46,5040
157269,3,95,1725
178915,1,71,297
191229,1,94,1494
105161,3,133,777
167966,1,188,119
182573,5,26,10744
187571,1,53,209
190276,1,42,877
113817,2,359,528
159310,1,239,209
148613,2,230,218
115171,31,151,5555
193001,8,27,2084
188922,1,73,102
145052,8,83,1327
197750,1,45,857
23770,3,21,1245
136396,1,352,1395
153880,6,152,3038
105261,1,186,249
102436,1,201,299
146306,1,212,99
192583,1,78,119
179848,3,11,1056
79957,3,239,2750
159041,2,234,598
58566,4,233,693
111092,2,173,5859
149131,4,175,3496
115689,2,125,3263
178494,1,105,249
144534,22,3,9352
188404,2,15,7727
179748,1,88,34
125968,5,1,5976
167133,1,114,279
177043,1,102,558
124345,1,369,418
134624,2,240,498
133173,1,348,498
48556,1,328,299
101082,1,327,249
135878,1,362,2376
81729,10,239,3735
37859,1,318,2341
159141,3,144,3088
169838,1,110,1494
46515,1,314,2119
156834,2,129,2769
139771,1,256,209
57112,16,1,5100
82333,2,314,398
112131,1,360,119
108301,1,354,3448
133273,2,361,218
120538,1,316,299
203280,2,167,238
143601,1,214,249
169569,1,110,299
7726,8,12,16059
197850,1,129,3588
170173,2,63,68
115440,1,137,249
185364,1,53,1674
11556,1,72,747
124096,1,321,996
157687,1,309,299
138703,3,105,396
149031,1,254,119
172878,1,129,1196
1228,1,142,996
135145,15,15,3139
110259,1,198,598
122410,3,203,2479
141394,2,240,5280
145473,1,284,109
131066,1,367,119
154129,1,295,68
192752,1,160,1494
180701,1,129,996
9684,10,23,6225
155852,2,189,3486
172045,1,194,1794
57833,2,238,2734
164508,2,176,68
147159,2,205,238
113568,1,132,747
128175,2,118,674
198099,1,40,109
136831,1,362,198
35652,1,314,1941
148782,4,214,1245
166180,1,102,388
138454,1,229,209
164657,1,135,348
171896,3,4,340
87245,11,73,8366
190880,4,106,2295
126203,1,142,996
76917,3,260,5980
156001,1,269,209
151922,1,174,99
120452,1,351,1495
64431,3,149,924
83166,1,286,232
95901,1,349,598
194959,1,180,1193
143266,1,285,249
175085,2,40,279
64082,1,62,198
197764,1,44,797
32612,17,216,2587
141494,5,201,3588
132838,2,159,2508
135188,1,365,109
154919,2,156,598
126532,2,287,218
160492,1,187,68
161560,4,0,8182
160017,7,5,816
186864,3,13,2426
169005,2,51,777
104122,1,72,1495
193977,2,12,976
86263,2,330,558
143037,1,290,209
195520,1,50,777
130090,6,200,2490
72652,5,317,469
191819,1,94,279
111567,1,363,68
155062,6,139,3267
91693,6,144,3742
38835,11,10,11261
116004,3,20,4666
178351,1,108,308
47823,16,19,33455
193834,3,41,1095
149964,1,132,299
158620,1,68,328
144391,5,125,1275
151550,1,273,1315
159874,1,144,34
195331,1,41,953
187007,1,49,598
153047,2,333,897
203987,2,176,1494
116665,4,265,2331
124660,1,355,34
176336,1,109,1494
144909,1,102,249
184992,1,78,1322
153565,4,10,4731
193316,1,174,2192
118019,1,321,249
195849,1,45,34
70780,1,237,3348
119605,1,316,34
126675,1,325,34
161889,2,75,418
156934,2,226,68
170545,1,130,68
170402,2,33,1245
179058,4,15,1086
168487,1,61,558
91318,3,144,4980
121620,3,282,3036
91075,2,234,1365
125035,3,281,2391
33880,1,351,299
176479,1,126,279
91175,4,88,2970
116522,1,132,209
159974,1,68,198
186907,2,46,857
99167,1,102,249
172417,1,90,1188
168630,2,44,1808
147949,1,283,1494
59748,3,241,777
125178,2,289,2241
91218,1,218,204
156605,1,268,594
167033,3,2,170
123163,6,11,2040
191919,1,94,297
188504,1,46,797
45333,3,302,996
137060,2,339,803
201829,1,133,209
154962,1,210,34
70637,1,173,3228
157959,1,336,209
145716,1,238,1584
114507,1,132,297
166615,1,117,430
170502,1,130,249
123263,2,279,827
158477,2,255,204
124517,1,348,249
101746,1,202,897
127050,1,177,209
181391,1,76,209
338,1,74,34
190047,1,40,777
193877,1,51,498
165490,5,266,2886
73677,3,236,1485
63349,1,339,249
104222,1,177,996
153004,1,333,119
124617,1,356,99
91736,1,362,498
95566,6,209,1794
162407,1,160,109
161660,2,135,1275
103618,12,59,4413
177833,2,10,6028
181534,2,10,4744
195,8,65,2022
165347,2,102,2395
104079,2,52,1098
85095,2,342,498
77650,5,308,1143
54836,2,199,1095
174003,1,86,109
186489,1,159,34
169048,1,55,74
160392,1,187,198
21337,7,120,2214
112735,1,321,2490
155019,2,157,1196
47305,14,178,1683
132148,8,12,1949
81208,4,118,8904
195002,2,19,3155
167362,5,5,2655
176018,1,108,249
